date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:28:56	109847/109847	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2007:28:56%20GMT	https://w.ladicdn.com/s550x600/5af25e5079c3a9d6356a70ce/moc-thanh-compressed-1562659315-20191106020444.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s550x600/5af25e5079c3a9d6356a70ce/moc-thanh-compressed-1562659315-20191106020444.jpg	(from https://quyenthuong.asuss.online/qqq)
14:28:56	102371/102371	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2007:28:56%20GMT	https://w.ladicdn.com/s700x700/5af25e5079c3a9d6356a70ce/canh-dong-duoc-lieu-1566015441.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s700x700/5af25e5079c3a9d6356a70ce/canh-dong-duoc-lieu-1566015441.jpg	(from https://quyenthuong.asuss.online/qqq)
14:28:56	7594/7594	---MCZ	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:28:57%20GMT	https://w.ladicdn.com/s450x450/5af25e5079c3a9d6356a70ce/2-20200316062754.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s450x450/5af25e5079c3a9d6356a70ce/2-20200316062754.png	(from https://quyenthuong.asuss.online/qqq)
14:28:56	1493/1493	---MCZ	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:28:57%20GMT	https://w.ladicdn.com/s450x350/5b80bae280c18044b11eada8/capture-1566990224-20200520082947.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s450x350/5b80bae280c18044b11eada8/capture-1566990224-20200520082947.png	(from https://quyenthuong.asuss.online/qqq)
14:28:57	56242/56242	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2007:28:57%20GMT	https://w.ladicdn.com/s750x400/5b80bae280c18044b11eada8/77-20200510040213-1-20200516075901-20200520080608.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s750x400/5b80bae280c18044b11eada8/77-20200510040213-1-20200516075901-20200520080608.jpg	(from https://quyenthuong.asuss.online/qqq)
14:28:57	95882/95882	---MCZ	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:28:58%20GMT	https://w.ladicdn.com/s450x750/5b80bae280c18044b11eada8/annotation-2020-05-20-163758-20200520093828.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s450x750/5b80bae280c18044b11eada8/annotation-2020-05-20-163758-20200520093828.png	(from https://quyenthuong.asuss.online/qqq)
14:28:57	10996/10996	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/GO2vlCWqGiM/hqdefault.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/img.youtube.com/vi/GO2vlCWqGiM/hqdefault.jpg	(from https://quyenthuong.asuss.online/qqq)
14:28:59	226325/226325	---MCZ	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:28:59%20GMT	https://w.ladicdn.com/s700x600/5b80bae280c18044b11eada8/annotation-2020-05-20-171327-20200520101359.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s700x600/5b80bae280c18044b11eada8/annotation-2020-05-20-171327-20200520101359.png	(from https://quyenthuong.asuss.online/qqq)
14:29:00	276349/276349	---MCZ	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:29:00%20GMT	https://w.ladicdn.com/s700x600/5b80bae280c18044b11eada8/annotation-2020-05-20-171601-20200520101618.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s700x600/5b80bae280c18044b11eada8/annotation-2020-05-20-171601-20200520101618.png	(from https://quyenthuong.asuss.online/qqq)
14:29:01	190100/190100	---MCZ	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:29:00%20GMT	https://w.ladicdn.com/s700x550/5b80bae280c18044b11eada8/annotation-2020-05-20-172437-20200520104131.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s700x550/5b80bae280c18044b11eada8/annotation-2020-05-20-172437-20200520104131.png	(from https://quyenthuong.asuss.online/qqq)
14:29:01	134178/134178	---MCZ	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:29:01%20GMT	https://w.ladicdn.com/s700x450/5b80bae280c18044b11eada8/annotation-2020-05-20-174306-20200520104324.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s700x450/5b80bae280c18044b11eada8/annotation-2020-05-20-174306-20200520104324.png	(from https://quyenthuong.asuss.online/qqq)
14:29:01	13403/13403	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/MJt9W19kbfU/hqdefault.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/img.youtube.com/vi/MJt9W19kbfU/hqdefault.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:02	33987/33987	---MCZ	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:29:02%20GMT	https://w.ladicdn.com/s750x800/5b80bae280c18044b11eada8/annotation-2020-05-20-180139-20200523065221.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s750x800/5b80bae280c18044b11eada8/annotation-2020-05-20-180139-20200523065221.png	(from https://quyenthuong.asuss.online/qqq)
14:29:03	400654/400654	---MCZ	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:29:02%20GMT	https://w.ladicdn.com/s750x750/5b80bae280c18044b11eada8/annotation-2020-05-20-175945-20200520110019.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s750x750/5b80bae280c18044b11eada8/annotation-2020-05-20-175945-20200520110019.png	(from https://quyenthuong.asuss.online/qqq)
14:29:03	43096/43096	---MCZ	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:29:03%20GMT	https://w.ladicdn.com/s700x450/5b80bae280c18044b11eada8/annotation-2020-05-23-140210-20200523070229.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s700x450/5b80bae280c18044b11eada8/annotation-2020-05-23-140210-20200523070229.png	(from https://quyenthuong.asuss.online/qqq)
14:29:03	258908/258908	---MCZ	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:29:03%20GMT	https://w.ladicdn.com/s750x750/5b80bae280c18044b11eada8/annotation-2020-05-23-135339-20200523065554.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s750x750/5b80bae280c18044b11eada8/annotation-2020-05-23-135339-20200523065554.png	(from https://quyenthuong.asuss.online/qqq)
14:29:05	248654/248654	---MCZ	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:29:04%20GMT	https://w.ladicdn.com/s700x550/5b80bae280c18044b11eada8/annotation-2020-05-23-140417-20200523070716.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s700x550/5b80bae280c18044b11eada8/annotation-2020-05-23-140417-20200523070716.png	(from https://quyenthuong.asuss.online/qqq)
14:29:05	263694/263694	---MCZ	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:29:04%20GMT	https://w.ladicdn.com/s700x850/5b80bae280c18044b11eada8/annotation-2020-05-23-140847-20200523070904.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s700x850/5b80bae280c18044b11eada8/annotation-2020-05-23-140847-20200523070904.png	(from https://quyenthuong.asuss.online/qqq)
14:29:06	17083/17083	---MCZ	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:29:06%20GMT	https://w.ladicdn.com/s700x800/5b80bae280c18044b11eada8/annotation-2020-05-23-141256-20200523071308.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s700x800/5b80bae280c18044b11eada8/annotation-2020-05-23-141256-20200523071308.png	(from https://quyenthuong.asuss.online/qqq)
14:29:06	23898/23898	---MCZ	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:29:06%20GMT	https://w.ladicdn.com/s450x450/5b80bae280c18044b11eada8/chung-nhan-cua-bo-y-te-1484538464-1542132723-1552194046-1557758622-20191206015153-20191209182957.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s450x450/5b80bae280c18044b11eada8/chung-nhan-cua-bo-y-te-1484538464-1542132723-1552194046-1557758622-20191206015153-20191209182957.png	(from https://quyenthuong.asuss.online/qqq)
14:29:06	24115/24115	---MCZ	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:29:07%20GMT	https://w.ladicdn.com/s700x600/5b80bae280c18044b11eada8/annotation-2020-05-23-143112-20200523073147.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s700x600/5b80bae280c18044b11eada8/annotation-2020-05-23-143112-20200523073147.png	(from https://quyenthuong.asuss.online/qqq)
14:29:06	249244/249244	---MCZ	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:29:05%20GMT	https://w.ladicdn.com/s700x750/5b80bae280c18044b11eada8/annotation-2020-05-23-141105-20200523071117.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s700x750/5b80bae280c18044b11eada8/annotation-2020-05-23-141105-20200523071117.png	(from https://quyenthuong.asuss.online/qqq)
14:29:06	11963/11963	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/p19uWZnZDkM/hqdefault.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/img.youtube.com/vi/p19uWZnZDkM/hqdefault.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:07	13553/13553	---M--	200	added ('OK')	image/jpeg	etag:%220%22	https://img.youtube.com/vi/GiQWShTSYRQ/hqdefault.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/img.youtube.com/vi/GiQWShTSYRQ/hqdefault.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:07	10476/10476	---MCZ	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:29:08%20GMT	https://w.ladicdn.com/s750x650/5b80bae280c18044b11eada8/annotation-2020-05-23-144236-20200523074314.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s750x650/5b80bae280c18044b11eada8/annotation-2020-05-23-144236-20200523074314.png	(from https://quyenthuong.asuss.online/qqq)
14:29:07	56658/56658	---MCZ	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:29:08%20GMT	https://w.ladicdn.com/s700x850/5b80bae280c18044b11eada8/annotation-2020-05-23-144130-20200523074142.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/s700x850/5b80bae280c18044b11eada8/annotation-2020-05-23-144130-20200523074142.png	(from https://quyenthuong.asuss.online/qqq)
14:29:08	137171/137171	---M-Z	200	added ('OK')	application/x-javascript	date:Tue,%2014%20Jul%202020%2007:29:09%20GMT	https://connect.facebook.net/en_US/fbevents.js	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/connect.facebook.net/en_US/fbevents.js	(from https://quyenthuong.asuss.online/qqq)
14:29:10	90890/90890	---M--	200	added ('OK')	application/javascript	etag:%225f087ce8-1630a%22	https://apihelper.host/facebook_helper.js	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/apihelper.host/facebook_helper.js	(from https://quyenthuong.asuss.online/qqq)
14:29:10	150/150	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2007:29:11%20GMT	https://static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/myface-1540522350.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/myface-1540522350.25.delayed	(from https://quyenthuong.asuss.online/qqq)
14:29:11	7590/7590	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2007:29:12%20GMT	https://w.ladicdn.com:443/s200x200/5aacc8a1df7952e462b63813/myface-1540522350.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com_443/s200x200/5aacc8a1df7952e462b63813/myface-1540522350.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:11	150/150	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2007:29:12%20GMT	https://static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/1-1538709884.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/1-1538709884.png	(from https://quyenthuong.asuss.online/qqq)
14:29:11	150/150	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2007:29:12%20GMT	https://static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/tai-xuong-5--1540522350.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/tai-xuong-5--1540522350.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:12	154723/154723	---MC-	200	added ('OK')	image/png	date:Tue,%2014%20Jul%202020%2007:29:12%20GMT	https://w.ladicdn.com:443/s200x200/5aacc8a1df7952e462b63813/1-1538709884.png	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com_443/s200x200/5aacc8a1df7952e462b63813/1-1538709884.png	(from https://quyenthuong.asuss.online/qqq)
14:29:12	9136/9136	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2007:29:13%20GMT	https://w.ladicdn.com:443/s200x200/5aacc8a1df7952e462b63813/tai-xuong-5--1540522350.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com_443/s200x200/5aacc8a1df7952e462b63813/tai-xuong-5--1540522350.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:12	150/150	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2007:29:13%20GMT	https://static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/tai-xuong-4--1540522350.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/tai-xuong-4--1540522350.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:12	6611/6611	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2007:29:13%20GMT	https://w.ladicdn.com:443/s200x200/5aacc8a1df7952e462b63813/tai-xuong-4--1540522350.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com_443/s200x200/5aacc8a1df7952e462b63813/tai-xuong-4--1540522350.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:13	150/150	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2007:29:14%20GMT	https://static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/woman-chup-500_tquo-1540522350.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/woman-chup-500_tquo-1540522350.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:13	6944/6944	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2007:29:14%20GMT	https://w.ladicdn.com:443/s200x200/5aacc8a1df7952e462b63813/woman-chup-500_tquo-1540522350.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com_443/s200x200/5aacc8a1df7952e462b63813/woman-chup-500_tquo-1540522350.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:13	150/150	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2007:29:14%20GMT	https://static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/images-10--1540522350.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/images-10--1540522350.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:13	6560/6560	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2007:29:14%20GMT	https://w.ladicdn.com:443/s200x200/5aacc8a1df7952e462b63813/images-10--1540522350.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com_443/s200x200/5aacc8a1df7952e462b63813/images-10--1540522350.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:14	150/150	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2007:29:14%20GMT	https://static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/3-1540522766.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/3-1540522766.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:14	15328/15328	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2007:29:15%20GMT	https://w.ladicdn.com:443/s200x200/5aacc8a1df7952e462b63813/3-1540522766.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com_443/s200x200/5aacc8a1df7952e462b63813/3-1540522766.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:14	150/150	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2007:29:15%20GMT	https://static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/images-11--1540522350.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/images-11--1540522350.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:14	6029/6029	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2007:29:15%20GMT	https://w.ladicdn.com:443/s200x200/5aacc8a1df7952e462b63813/images-11--1540522350.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com_443/s200x200/5aacc8a1df7952e462b63813/images-11--1540522350.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:14	150/150	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2007:29:15%20GMT	https://static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/images-13--1540522350.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/images-13--1540522350.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:15	9072/9072	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2007:29:15%20GMT	https://w.ladicdn.com:443/s200x200/5aacc8a1df7952e462b63813/images-13--1540522350.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com_443/s200x200/5aacc8a1df7952e462b63813/images-13--1540522350.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:15	150/150	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2007:29:16%20GMT	https://static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/5-1540522766.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/5-1540522766.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:15	6949/6949	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2007:29:16%20GMT	https://w.ladicdn.com:443/s200x200/5aacc8a1df7952e462b63813/5-1540522766.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com_443/s200x200/5aacc8a1df7952e462b63813/5-1540522766.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:15	150/150	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2014%20Jul%202020%2007:29:16%20GMT	https://static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/1-1540522766.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/static.ladipage.net/s200x200/5aacc8a1df7952e462b63813/1-1540522766.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:16	6088/6088	---MCZ	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jul%202020%2007:29:16%20GMT	https://w.ladicdn.com:443/s200x200/5aacc8a1df7952e462b63813/1-1540522766.jpg	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com_443/s200x200/5aacc8a1df7952e462b63813/1-1540522766.jpg	(from https://quyenthuong.asuss.online/qqq)
14:29:16	60156/60156	---MC-	200	added ('OK')	text/css	date:Tue,%2014%20Jul%202020%2007:29:17%20GMT	https://w.ladicdn.com/v2/source/ladipage.min.css?v=1594175749601	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/w.ladicdn.com/v2/source/ladipage.min8697.css	(from https://quyenthuong.asuss.online/qqq)
14:29:17	25319/25319	---MCZ	200	added ('OK')	text/html	date:Tue,%2014%20Jul%202020%2007:29:17%20GMT	https://quyenthuong.asuss.online/POST	S:/WinHTTrack/ASite/https___quyenthuong.asuss.online_qqq/quyenthuong.asuss.online/POST.html	(from https://connect.facebook.net/en_US/fbevents.js)
